ID,場所,市区町村,設置タイプ,状況,sector,sub6,ミリ波,eNB-LCID,PCI,基地局ID,緯度,経度,更新日時,投稿者,備考,URL,協力者
c12ed91c,喜多郡内子町中田渡,内子町,コン柱,open,1,,,737597-3,13,,33.603678,132.786178,2024-04-28 01:14:05,@sfuruie0407,新規開局,https://x.com/sfuruie0407/status/1712365639657214172,@sfuruie0407
c1697e39,今治市唐子台東二丁目,今治市,コン柱,open,3,2,,"737510-7,8,9","70,45,257",CBSB838001261,34.030348,133.029325,2024-05-04 21:06:46,@imabarizine,5G追加,https://x.com/raku10ehime/status/1786773898346021115,@seaki @imabarizine
c1b70dad,八幡浜市北浜一丁目,八幡浜市,コン柱,open,3,,,"737475-5,6,7","239,237,344",,33.461923,132.421504,2023-01-08 14:32:21,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1609849739935363073,@saiseki56
c1d29688,伊予市双海町串②,伊予市,コン柱,close,,,,,,,33.644227,132.559777,2024-04-28 19:10:49,@saiseki56,写真追加,https://x.com/saiseki56/status/1725009841230586261,@saiseki56
c2753612,松山市富久町①,松山市,コン柱,open,3,,,"737560-4,5,6","354,163,278",,33.824434,132.724019,2023-05-10 10:41:54,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656193058147549186,wankosa @saiseki56
c2779022,今治市波方町郷,今治市,コン柱,open,3,3,1,"737487-9,10,11","355,231,140",,34.109439,132.959637,2024-04-27 20:25:18,@imabarizine,5G追加,https://x.com/raku10ehime/status/1784197017587400950,@imabarizine
c28aa6ac,西予市宇和町下川,西予市,コン柱,ready,2,,,,,,33.341639,132.550117,2022-12-07 22:03:52,@saiseki56,,https://x.com/saiseki56/status/1600379500642308096,@saiseki56
c29dd5e3,大洲市豊茂甲,大洲市,衛星,open,1,,,742115-1,402,CBSB838001432,33.562694,132.465806,2024-05-05 00:42:50,@saiseki56,新規開局,https://x.com/saiseki56/status/1786626901051949244,@saiseki56
c2faab5e,宇和島市佐伯町二丁目,宇和島市,屋上,open,3,,,"737341-10,11,12","104,103,102",,33.214033,132.559888,2024-04-28 00:33:51,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1680535060267556867,@kmtt2012
c312b3d5,四国中央市上分町,四国中央市,コン柱,open,3,,,"737468-1,2,3","156,332,8",,33.995169,133.583055,2023-03-03 21:09:10,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1628645097737977858,@ene_gomi3R @kmtt2012
c32b0f94,新居浜市清水町,新居浜市,コン柱,open,2,,,"737542-9,10","11,348",,33.981814,133.294205,2023-06-10 15:50:05,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667499015112658944,@kmtt2012 @imabarizine
c3c57dee,四国中央市金生町下分①,四国中央市,コン柱,open,3,,,"737466-7,8,9","231,286,272",,33.999054,133.575019,2022-12-06 23:34:42,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1599484602846179328,@kmtt2012
c3fb1c83,西条市氷見丙,西条市,コン柱,open,3,,,"737519-7,8,9","175,362,219",,33.892037,133.133067,2023-05-31 23:50:21,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1663913960230334467,@imabarizine @sfuruie0407
c41fd7d1,松山市吉藤五丁目,松山市,コン柱,open,3,,,"737297-1,2,3","119,117,118",,33.8725162,132.7622333,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
c4a7fcf9,西条市大町①,西条市,屋上,open,3,,,"737520-3,4,5","161,160,261",,33.905344,133.186278,2023-03-26 11:10:07,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1639774526581145602,@imabarizine @kmtt2012
c59f6959,北宇和郡鬼北町大字下鍵山①,鬼北町,コン柱,open,2,,,"737427-1,2","43,44",,33.3362184,132.7934114,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
c67499c1,松山市下伊台町②,松山市,コン柱,open,3,3,3,"737565-3,4,5","131,259,260",,33.874643,132.805403,2023-05-10 12:06:56,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656202540718116865,@seaki @saiseki56
c73ff67d,松山市正岡神田,松山市,コン柱,open,3,,,"737505-8,9,10","329,66,33",,33.969059,132.805791,2024-04-28 19:54:32,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1747151440752373937,@seaki @saiseki56
c7cc0fb1,四国中央市下川町,四国中央市,コン柱,open,3,,,"737443-9,10,11","272,131,130",,33.997636,133.629083,2022-10-05 19:43:46,@ene_gomi3R,,https://x.com/ene_gomi3R/status/1573548330906312704,@ene_gomi3R
c80abeb6,西予市三瓶町津布理,西予市,屋上,open,3,,,"737502-6,7,8","220,219,221",,33.378178,132.425498,2023-03-24 22:02:41,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639212958512459777,@saiseki56
c841f010,今治市南鳥生町二丁目,今治市,コン柱,open,3,,,"737335-10,11,12","245,244,243",,34.0539358,133.0103645,2022-06-01 00:00:00,@MSetokan @seaki,,,@MSetokan @seaki
c84766d1,東温市松瀬川③,東温市,コン柱,open,3,,,"737504-1,2,3","64,347,108",,33.801287,132.927939,2023-05-16 23:57:26,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1658443760639049728,@sfuruie0407
c8609c34,松山市井門町①,松山市,コン柱,open,3,,,"737329-1,2,3","94,95,93",,33.7978154,132.7847602,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
c8a470c9,宇和島市三間町曽根,宇和島市,コン柱,open,3,,,"737575-6,7,8","10,130,12",CBSB838001518,33.2901076,132.5901911,2024-04-28 14:20:53,@saiseki56,新規開局,https://x.com/saiseki56/status/1721118066229354859,@saiseki56
c9101d55,伊予市下吾川,伊予市,コン柱,open,3,,,"737480-8,9,10","226,266,227",,33.766139,132.705748,2023-03-26 00:01:31,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639617486843949057,wankosa @saiseki56
c9219594,西条市三津屋東,西条市,コン柱,open,3,,,"737546-5,6,7","189,311,29",CBSB838000950,33.937046,133.092479,2023-05-13 16:35:11,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1654103153720324096,@imabarizine
c95a00c1,上浮穴郡久万高原町菅生,久万高原町,コン柱,open,3,,,"737529-8,9,10","287,285,286",,33.642597,132.911542,2023-03-19 20:14:59,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1637259552294055936,@kmtt2012
c9eb2818,松山市山越一丁目,松山市,コン柱,open,3,,,"737309-7,8,9","325,324,326",,33.857221,132.7590543,2022-06-01 00:00:00,@seaki,,,@seaki
ca08a30a,西条市小松町大頭,西条市,コン柱,open,1,,,737528-8,40,,33.882045,133.07766,2023-03-21 18:24:57,@sfuruie0407,開局,https://x.com/sfuruie0407/status/1637747001965305856,@MVp7WugssM0KObp @sfuruie0407
cabc4ba8,西予市城川町高野子,西予市,コン柱,open,3,,,"737549-9,10,11","327,328,329",,33.363006,132.797986,2023-04-28 22:31:20,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1651704408093388801,@kmtt2012
cb0d868a,新居浜市前田町,新居浜市,屋内,open,1,,,747530-1,404,,33.953557,133.269892,2024-04-29 20:07:58,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1784905426515140773,@sakura3ripa @imabarizine
cb17801a,松山市久谷町①,松山市,コン柱,open,3,,,"737440-1,2,3","352,120,140",,33.737949,132.830672,2022-07-28 19:42:32,@sfuruie0407,,https://x.com/sfuruie0407/status/1552540751137210369,wankosa @sfuruie0407
cb4ef084,松山市菅沢町,松山市,コン柱,close,,,,,,,33.90338708,132.8114884,2022-06-01 00:00:00,wankosa,,,wankosa
cb7617e6,今治市八町西一丁目,今治市,コン柱,open,3,,,"737377-7,8,9","50,49,48",,34.0473741,132.9896964,2022-06-01 00:00:00,@seaki,,,@seaki
cbeba807,宇和島市津島町高田①,宇和島市,コン柱,open,2,,,"737399-3,4,5","187,11,10",,33.139393,132.523512,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
cc931ddb,南宇和郡愛南町御荘平城②,愛南町,コン柱,open,3,,,"737387-8,9,10","283,284,282",,32.968995,132.544405,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
cd093551,東温市松瀬川①,東温市,コン柱,open,3,1,2,"737503-1,2,3","246,256,323",,33.805311,132.922337,2024-04-28 00:53:42,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1692463003059560593,@imabarizine @sfuruie0407
cd5637f0,南宇和郡愛南町御荘長月,愛南町,コン柱,ready,3,,,,,,32.975889,132.583639,2024-05-11 20:47:06,@saiseki56,新規発見,https://x.com/saiseki56/status/1789255183714681297,@saiseki56
cd56af1f,松山市福音寺町,松山市,コン柱,open,3,,,"737304-1,2,3","347,60,310",,33.8227348,132.7809329,2022-06-01 00:00:00,@seaki @kmtt2012,,,@seaki @kmtt2012
cd6093e5,西条市丹原町来見,西条市,コン柱,open,3,,,"737361-4,5,6","257,129,211",CBSB838000288,33.866535,133.02614,2024-05-04 21:38:37,@imabarizine,写真追加,https://x.com/raku10ehime/status/1786775660788425165,@imabarizine
cd9733fe,今治市拝志,今治市,コン柱,open,3,,,"737511-10,11,12","257,237,187",,34.040948,133.027296,2023-04-23 21:24:45,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1650075093161369600,@seaki @imabarizine
cdf79161,大洲市東大洲①,大洲市,コン柱,open,3,1,3,"737543-10,11,12","322,321,323",,33.520152,132.568938,2023-03-17 22:29:06,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1635876859090210817,@kmtt2012 @saiseki56
ce379845,西条市飯岡②,西条市,コン柱,open,3,,,"737513-9,10,11","146,144,145",CBSB838000213,33.920165,133.236619,2023-05-31 23:47:02,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1663909091163373575,@hals111 @sfuruie0407
ceb42790,西予市明浜町高山,西予市,コン柱,open,3,,,"737523-7,8,9","38,181,36",CBSB838000416,33.321618,132.433275,2023-04-22 16:59:01,@saiseki56,新規開局,https://x.com/saiseki56/status/1649685610888851471,@saiseki56
cec50e14,伊予郡松前町大字昌農内,松前町,コン柱,open,3,1,2,"737533-4,5,6","299,49,48",,33.802558,132.714763,2023-03-25 23:53:22,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639604035119636480,wankosa @saiseki56
cf8c972f,大洲市喜多山,大洲市,コン柱,open,1,,,737600-1,51,CBSB838001394,33.546909,132.623592,2024-04-28 19:00:07,@saiseki56,新規開局,https://x.com/saiseki56/status/1722474878320906715,@saiseki56
cfb59bf9,松山市湊町八丁目,松山市,屋上,open,3,,,"737439-1,2,3","88,320,36",,33.835114,132.752598,2022-07-29 21:53:17,wankosa,,,wankosa
d007559e,宇和島市平浦,宇和島市,コン柱,close,,,,,,,33.1953211,132.5069746,2022-06-01 00:00:00,@saiseki56,,,@saiseki56
d0232772,西予市宇和町田野中,西予市,コン柱,open,3,,,"737525-1,2,3","375,376,377",,33.401812,132.536929,2023-04-22 09:54:19,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1649658901485453312,@imabarizine @kmtt2012 @saiseki56
d0387e5d,松山市空港通一丁目,松山市,コン柱,open,3,,,"737563-7,8,9","61,245,21",,33.829527,132.749294,2023-07-06 15:20:10,@saiseki56,eNB-LCID変更,,@kmtt2012 @saiseki56
d0c4c6d8,松山市祝谷二丁目,松山市,コン柱,open,3,1,2,"737318-1,2,3","125,307,306",,33.85620485,132.7784798,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
d132dfb9,宇和島市津島町北灘,宇和島市,コン柱,open,2,,,"737388-4,5","14,12",,33.11438774,132.4710025,2022-06-01 00:00:00,@imabarizine @kmtt2012,,,@imabarizine @kmtt2012
d1372e01,伊予郡松前町大字鶴吉,松前町,コン柱,open,3,,,"737482-4,5,6","137,337,171",,33.778432,132.741987,2024-04-28 12:59:26,@sfuruie0407,eNB-LCID変更,https://x.com/sfuruie0407/status/1638494642927976448,@imabarizine @sfuruie0407
d15e328f,南宇和郡愛南町緑乙①,愛南町,コン柱,open,3,,,"737413-6,7,8","59,58,57",,32.971065,132.597354,2022-06-01 00:00:00,@kmtt2012,,https://x.com/kmtt2012/status/1515204297109086212,@kmtt2012
d17a9735,新居浜市大生院②,新居浜市,コン柱,open,2,,,"737587-5,6","98,73",,33.91256843,133.2406031,2024-05-11 22:22:42,@imabarizine,新規発見,https://x.com/raku10ehime/status/1789295861044052057,@imabarizine
d18732e8,宇和島市寄松,宇和島市,コン柱,open,2,,,"737429-6,7","39,237",,33.195709,132.537451,2022-11-12 19:43:02,@sfuruie0407,,https://x.com/sfuruie0407/status/1591046594300108800,@kmtt2012 @sfuruie0407
d1e5e3da,西条市荒川,西条市,コン柱,open,1,,,737517-4,140,CBSB838001239,33.865261,133.184441,2023-05-31 23:40:34,@sfuruie0407,新規発見,https://x.com/sfuruie0407/status/1663887274478809094,@sfuruie0407
d1fd1a92,西条市円海寺,西条市,コン柱,open,3,,,"737548-7,8,9","64,186,200",,33.933806,133.073914,2023-05-01 21:18:44,@MVp7WugssM0KObp,,https://x.com/MVp7WugssM0KObp/status/1652988930617380865,@hals111 @MVp7WugssM0KObp
d279fdc3,四国中央市豊岡町大町,四国中央市,コン柱,open,3,,,"737403-1,2,3","355,242,252",,33.9613709,133.4853164,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
d2c7661f,大洲市肱川町山鳥坂,大洲市,コン柱,open,2,,,"737447-4,5","195,196",,33.456563,132.685509,2022-07-13 14:53:00,@saiseki56,,https://x.com/saiseki56/status/1547096961655836672,@saiseki56
d35c49c3,南宇和郡愛南町御荘平城④,愛南町,コン柱,ready,2,,,,,,32.953917,132.556222,2024-05-11 22:44:44,@saiseki56,新規発見,https://x.com/saiseki56/status/1789275262158573781,@saiseki56
d37ebf47,東温市牛渕,東温市,屋上,open,3,,,"737427-6,7,8","41,40,39",,33.797706,132.84682,2022-08-16 23:28:26,@MVp7WugssM0KObp,,https://x.com/MVp7WugssM0KObp/status/1559133492336001024,@MVp7WugssM0KObp
d3e818ab,伊予市大平②,伊予市,コン柱,open,2,1,2,"737478-1,2","316,317",,33.722794,132.708438,2023-03-27 20:59:08,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1640289485283004417,@imabarizine wankosa @saiseki56
d504b2e5,喜多郡内子町川中②,内子町,コン柱,open,1,,,737570-3,236,CBSB838001018,33.613925,132.692351,2023-04-27 16:26:10,@saiseki56,,https://x.com/saiseki56/status/1651489993163153409,@saiseki56
d55163d8,八幡浜市釜倉,八幡浜市,屋上,open,1,,,737593-7,45,,33.4099641,132.4586234,2024-04-28 13:55:04,@saiseki56,新規開局,https://x.com/saiseki56/status/1720661768492695681,@saiseki56
d63ec5c1,西予市城川町田穂,西予市,コン柱,ready,1,,,,,,33.3726059,132.6936778,2024-04-28 13:40:44,@saiseki56,新規発見,https://x.com/saiseki56/status/1706978871072141442,@saiseki56
d677d55e,松山市土居田町①,松山市,コン柱,open,3,1,2,"737559-7,8,9","82,125,285",,33.820025,132.743806,2023-05-10 13:31:45,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656208605601832960,@seaki @saiseki56
d6b46a56,伊予市中山町中山⑤,伊予市,コン柱,ready,1,,,,,,33.619326,132.683536,2023-04-27 17:32:10,@saiseki56,,https://x.com/saiseki56/status/1651505638177136641,@saiseki56
d6ef9ae0,上浮穴郡久万高原町黒藤川②,久万高原町,衛星,open,1,,,742240-1,1,CBSB838001540,33.610898,133.023302,2023-04-27 19:57:58,@sfuruie0407,,https://x.com/sfuruie0407/status/1651534831199858691,@sfuruie0407
d7344f50,松山市祝谷東町,松山市,コン柱,open,2,,,"737295-4,5","264,265",,33.85757,132.79019,2022-06-01 00:00:00,@seaki,,,@seaki
d7498b1f,松山市三番町三丁目,松山市,コン柱,open,3,,,"737304-10,11","147,149",,33.837997,132.76826,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
d7517929,今治市伯方町伊方,今治市,コン柱,open,1,,,737470-2,360,CBSB838001054,34.227672,133.074175,2022-11-28 21:14:52,@keitaimobtime,,https://x.com/keitaimobtime/status/1596864738788376577,@keitaimobtime
d7879a83,松山市富久町②,松山市,コン柱,open,3,,,"737561-1,2,3","138,131,196",,33.821387,132.733207,2023-05-10 13:52:02,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1656211002692894720,wankosa @kmtt2012 @saiseki56
d7a6eb28,四国中央市川滝町下山①,四国中央市,コン柱,open,2,,,"737465-8,9","182,27",,33.990744,133.62299,2023-03-03 20:59:15,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1628629165544210438,@kmtt2012
d7b30f18,上浮穴郡久万高原町入野,久万高原町,コン柱,open,3,1,1,"737531-1,2,3","318,319,320",,33.664154,132.897181,2023-03-19 20:08:12,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1637276015709024256,@kmtt2012
d7bbce10,松山市西長戸町,松山市,コン柱,open,3,,,"737432-1,2,3","58,321,374",,33.86622759,132.745101,2022-06-01 00:00:00,wankosa,,,wankosa
d86d5e0a,喜多郡内子町平岡甲,内子町,コン柱,open,3,2,,"737558-1,2,3","262,263,261",,33.532261,132.660342,2024-04-30 22:18:48,@saiseki56,5G追加,https://x.com/saiseki56/status/1785187987237863720,@saiseki56
d89f112a,喜多郡内子町川中,内子町,コン柱,open,3,,,"737482-1,2,3","25,26,24",,33.611683,132.686542,2023-03-21 17:24:24,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1637731982015873025,@saiseki56
d8b6fc29,松山市今在家一丁目,松山市,コン柱,open,3,,,"737289-1,2,3","32,31,30",,33.808689,132.793041,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
d9196133,伊予市稲荷,伊予市,コン柱,open,2,,,"737607-1,2","18,128",CBSB838000899,33.743157,132.713463,2024-04-28 01:50:23,@sfuruie0407,開局,https://x.com/sfuruie0407/status/1733406543545258330,@saiseki56 @sfuruie0407
d9ad0ab3,南宇和郡愛南町魚神山,愛南町,コン柱,ready,3,,,,,,33.053056,132.406972,2024-05-11 20:29:07,@saiseki56,新規発見,https://x.com/saiseki56/status/1789235935697346887,@saiseki56
d9ed6c54,南宇和郡愛南町御荘平城①,愛南町,コン柱,open,3,,,"737383-4,5,6","71,69,70",,32.965683,132.550687,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
da3a6dd4,東温市山之内木地,東温市,au共用,open,1,,,742225-1,1,,33.8695462,132.9455027,2022-06-01 00:00:00,@MVp7WugssM0KObp,,,@MVp7WugssM0KObp
dab00e16,新居浜市阿島二丁目,新居浜市,コン柱,open,3,1,2,"737552-6,7,8","167,89,108",,33.976214,133.351351,2023-06-10 14:42:44,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667492803864317953,@hals111 @imabarizine
dac4c1c6,上浮穴郡久万高原町日野浦,久万高原町,コン柱,open,1,,,737597-4,93,,33.57052,133.00336,2024-04-29 22:13:25,@kmtt2012,マイマップより転記,,@kmtt2012
dae93e2f,西予市宇和町西山田,西予市,コン柱,open,3,,,"737526-9,10,11","317,315,316",,33.375895,132.471887,2023-03-24 22:13:41,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639227599837872129,@imabarizine @saiseki56
db9cc10d,松山市白水台六丁目,松山市,コン柱,open,3,1,2,"737322-1,2,3","281,280,279",,33.875951,132.778934,2022-06-01 00:00:00,@seaki wankosa,,,@seaki wankosa
dbe2be1d,西条市丹原町楠窪②,西条市,衛星,open,1,,,742262-1,2,CBSB838001605,33.83261,133.049156,2023-03-21 17:56:58,@sfuruie0407,,https://x.com/sfuruie0407/status/1637742541725655040,@sfuruie0407
dc2d78fe,西条市丹原町楠窪辛,西条市,衛星,ready,,,,,,,33.835694,133.063639,2024-05-12 13:21:02,@saiseki56,新規発見,https://x.com/saiseki56/status/1789482115161280597,@saiseki56
dc47fc5f,今治市桜井四丁目,今治市,コン柱,open,3,,,"737512-10,11,12","47,378,94",,34.017394,133.041464,2024-05-04 21:11:41,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1650076119549497344,@seaki @imabarizine
dc510f90,今治市高橋②,今治市,コン柱,ready,3,,,,,CBSB838001651,34.03870988,132.9694852,2024-05-19 14:48:45,@imabarizine,新規発見,,@imabarizine
dc69fd86,今治市波方町養老,今治市,コン柱,open,3,,,"737488-1,2,3","214,213,185",,34.107011,132.945954,2023-04-22 13:35:00,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1649634939825197056,@imabarizine
dcd9ba62,東温市山之内①,東温市,衛星,open,1,,,742213-1,1,,33.86515386,132.921991,2022-06-01 00:00:00,wankosa @MVp7WugssM0KObp,,,wankosa @MVp7WugssM0KObp
dd095cf8,松山市市坪北二丁目,松山市,コン柱,open,3,,,"737293-4,5,6","93,94,95",,33.8134448,132.752258,2022-06-01 00:00:00,wankosa,,,wankosa
dd16f417,東温市山之内②,東温市,衛星,open,1,,,742203-1,1,,33.860023,132.925755,2022-10-02 18:57:39,@sfuruie0407,,https://x.com/sfuruie0407/status/1576439869869473793,wankosa @sfuruie0407
dd216601,新居浜市八幡一丁目,新居浜市,コン柱,open,3,,,"737542-1,2,3","304,294,197",,33.979597,133.307816,2023-06-10 15:22:35,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1667497526952615936,@sakura3ripa @imabarizine
dd34df79,南宇和郡愛南町城辺甲①,愛南町,コン柱,open,3,,,"737337-10,11,12","51,194,52",,32.962676,132.585012,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
dd936073,上浮穴郡久万高原町西明神②,久万高原町,コン柱,open,1,,,737529-1,0,CBSB838001187,33.67212,132.87693,2023-04-19 23:39:43,@sfuruie0407,,https://x.com/sfuruie0407/status/1648311132724273154,@sfuruie0407
ddec756d,北宇和郡鬼北町大字小松,鬼北町,コン柱,open,3,,,"737534-4,5,6","347,345,346",,33.308564,132.742157,2023-03-19 20:34:09,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1636941296383463426,@imabarizine @kmtt2012
de414f29,四国中央市三島宮川四丁目,四国中央市,屋上,open,3,,,"737393-4,5,6","158,67,156",,33.98262384,133.5504513,2022-06-01 00:00:00,@ene_gomi3R,,,@ene_gomi3R
de4175bc,松山市浄瑠璃町,松山市,コン柱,open,2,,,"737291-1,2","57,58",,33.749912,132.823354,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
dee070db,南宇和郡愛南町中浦①,愛南町,屋上,ready,2,,,,,,32.964278,132.493056,2024-05-11 20:32:09,@saiseki56,新規発見,https://x.com/saiseki56/status/1789237950846509244,@saiseki56
deeb05b2,松山市窪野町①,松山市,コン柱,open,3,,,"737323-7,8,9","216,218,217",,33.73775877,132.846971,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
defb1e66,四国中央市川之江町③,四国中央市,コン柱,open,2,,,"737465-3,4","107,375",,34.012812,133.590422,2023-06-17 07:14:33,@tororo_mobi,eNB-LCID変更,https://x.com/tororo_mobi/status/1667779585965195264,@imabarizine @tororo_mobi
df3b9af5,宇和島市柿原,宇和島市,コン柱,open,3,,,"737367-1,2,3","297,299,298",,33.23761,132.57737,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
df7502d1,松山市太山寺町②,松山市,コン柱,open,3,,,"737288-1,2,3","175,176,174",,33.8921391,132.7283058,2022-06-01 00:00:00,@kmtt2012,,,@kmtt2012
df911a49,西予市三瓶町周木,西予市,コン柱,open,2,,,"737501-3,4","125,124",,33.375561,132.389475,2023-03-24 21:58:19,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639207695776649216,@kmtt2012 @saiseki56
e038bda6,西予市宇和町東多田,西予市,コン柱,open,3,,,"737571-1,2,3","130,129,131",,33.425821,132.510835,2023-03-21 17:48:36,@sfuruie0407,開局,https://x.com/sfuruie0407/status/1638077916365082624,@saiseki56 @sfuruie0407
e047e64c,松山市南吉田町②,松山市,屋上,open,3,,,"737561-4,5,6","318,205,230",,33.829565,132.703572,2023-07-06 14:44:13,@saiseki56,eNB-LCID変更,,wankosa @saiseki56
e08e749e,喜多郡内子町臼杵①,内子町,衛星,open,1,,,742206-1,1,,33.620063,132.805468,2022-08-28 19:54:26,@sfuruie0407,,https://x.com/sfuruie0407/status/1559536857641545728,@sfuruie0407
e0cd6970,大洲市五郎②,大洲市,コン柱,open,3,,,"737445-4,5,6","224,147, 217",,33.535655,132.560286,2022-07-17 15:42:00,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1548558751405264896,@saiseki56
e0e8009b,大洲市若宮①,大洲市,コン柱,open,3,,,"737447-1,2,3","227,226,225",,33.5200263,132.5457305,2022-07-17 15:52:00,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1548561219723767808,@saiseki56
e10eb748,西予市宇和町岩木,西予市,コン柱,open,3,,,"737524-7,8,9","126,127,128",,33.396487,132.471276,2023-03-24 22:15:12,@saiseki56,eNB-LCID変更,https://x.com/saiseki56/status/1639228775367053312,@saiseki56 wankosa
e1721394,大洲市豊茂①,大洲市,衛星,close,,,,,,CBSB838001423,33.548361,132.454722,2024-04-28 20:54:26,@saiseki56,新規発見,https://x.com/saiseki56/status/1783413685731696916,@saiseki56
e1908370,大洲市北只②,大洲市,コン柱,open,3,,,"737449-1,2,3","237,239,238",,33.493821,132.546543,2022-08-06 22:03:17,@saiseki56,,https://x.com/saiseki56/status/1555730321651380224,@saiseki56
e1a3ee75,西条市今在家,西条市,コン柱,open,3,,,"737549-4,5,6","326,117,226",,33.925053,133.120433,2023-05-04 12:56:13,@imabarizine,eNB-LCID変更,https://x.com/raku10ehime/status/1654087194318086146,@imabarizine
e1dc1a7d,西予市野村町長谷,西予市,コン柱,open,1,,,737606-1,141,,33.382239,132.575124,2024-04-28 19:36:14,@saiseki56,新規開局,https://x.com/saiseki56/status/1734818378613940417,@saiseki56
e2491b6b,北宇和郡鬼北町大字小倉,鬼北町,コン柱,open,3,1,2,"737485-1,2,3","102,367,104",,33.27744,132.71993,2023-03-19 20:31:01,@kmtt2012,eNB-LCID変更,https://x.com/kmtt2012/status/1636945196687716355,@kmtt2012
e253ca52,喜多郡内子町城廻②,内子町,コン柱,open,2,,,"737602-3,4","1,2",,33.575666,132.66713,2024-04-28 19:16:46,@saiseki56,開局,https://x.com/saiseki56/status/1725016518856151220,@saiseki56
e264e64f,松山市南斎院町,松山市,コン柱,open,2,1,2,"737311-1,2","338,337",,33.8454852,132.7312977,2022-06-01 00:00:00,@imabarizine,,,@imabarizine
e2698265,今治市立花町二丁目,今治市,コン柱,open,3,3,3,"737335-1,2,3","101,271,216",,34.052319,132.999271,2024-05-04 21:02:19,@imabarizine,写真追加,https://x.com/raku10ehime/status/1786773535756812757,@seaki @imabarizine
e3b069ff,松山市道後姫塚,松山市,屋上,open,3,,,"737448-4,5,6","216,50,40",,33.849208,132.790427,2023-05-04 15:46:19,@saiseki56,,https://x.com/saiseki56/status/1654017568406110210,@saiseki56
e3eaa7d5,西宇和郡伊方町串,伊方町,コン柱,open,2,,,"737607-3,4","169,359",CBSB838001148,33.372167,132.051833,2024-04-28 20:36:20,@saiseki56,新規開局,https://x.com/saiseki56/status/1783403495082909872,@saiseki56
e41eb862,松山市平和通二丁目,松山市,屋上,open,3,,,"737403-10,11,12","125,123,124",,33.84736109,132.7704809,2022-06-01 00:00:00,wankosa,,,wankosa
e46551de,大洲市肱川町宇和川,大洲市,衛星,open,1,,,742175-1,384,CBSB838001541,33.482194,132.659667,2024-04-28 21:03:18,@saiseki56,新規開局,https://x.com/saiseki56/status/1784414398200909831,@saiseki56
